spot_index,obs_name,x,y,spatial_domain,original_barcode,spfac_1,spfac_2,spfac_3,spfac_4,rna_nsfac_1,adt_nsfac_1,rna_nsfac_2,adt_nsfac_2,rna_nsfac_3,adt_nsfac_3,spatial_x,spatial_y,section,stage
315,330,-1.3142858,0.97143376,sp1,330,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.3142858,0.97143376,Simulation2,Simulation2
316,895,1.5428572,-0.7428521,background,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5428572,-0.7428521,Simulation2,Simulation2
317,671,0.6285715,-0.057137728,sp4,671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285715,-0.057137728,Simulation2,Simulation2
318,349,0.8571429,0.97143376,background,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571429,0.97143376,Simulation2,Simulation2
319,137,1.3142858,1.657148,sp2,137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3142858,1.657148,Simulation2,Simulation2
320,130,0.5142858,1.657148,sp2,130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142858,1.657148,Simulation2,Simulation2
321,233,-0.057142854,1.3142909,sp1,233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057142854,1.3142909,Simulation2,Simulation2
322,993,0.4000001,-1.0857092,background,993,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4000001,-1.0857092,Simulation2,Simulation2
323,423,1.0857143,0.74286234,background,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,0.74286234,Simulation2,Simulation2
324,1205,-0.057142854,-1.7714235,sp3,1205,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.057142854,-1.7714235,Simulation2,Simulation2
325,191,-0.7428572,1.4285766,sp1,191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428572,1.4285766,Simulation2,Simulation2
326,1113,1.7714286,-1.4285663,background,1113,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7714286,-1.4285663,Simulation2,Simulation2
327,31,1.5428572,2.0000052,sp2,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5428572,2.0000052,Simulation2,Simulation2
328,242,0.97142863,1.3142909,background,242,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.97142863,1.3142909,Simulation2,Simulation2
329,22,0.5142858,2.0000052,sp2,22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142858,2.0000052,Simulation2,Simulation2
330,477,-0.97142863,0.5142909,sp1,477,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.97142863,0.5142909,Simulation2,Simulation2
331,831,-1.6571429,-0.6285664,sp3,831,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,-0.6285664,Simulation2,Simulation2
332,723,-1.6571429,-0.28570914,sp3,723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,-0.28570914,Simulation2,Simulation2
333,156,-0.6285715,1.5428623,background,156,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6285715,1.5428623,Simulation2,Simulation2
334,1004,1.6571429,-1.0857092,background,1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6571429,-1.0857092,Simulation2,Simulation2
335,657,-0.97142863,-0.057137728,background,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97142863,-0.057137728,Simulation2,Simulation2
336,777,0.4000001,-0.39999485,sp4,777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4000001,-0.39999485,Simulation2,Simulation2
337,927,1.0857143,-0.8571378,sp4,927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,-0.8571378,Simulation2,Simulation2
338,409,-0.5142858,0.74286234,sp1,409,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.5142858,0.74286234,Simulation2,Simulation2
339,333,-0.97142863,0.97143376,sp1,333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.97142863,0.97143376,Simulation2,Simulation2
340,286,1.8857143,1.2000052,sp2,286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8857143,1.2000052,Simulation2,Simulation2
341,962,0.97142863,-0.9714235,sp4,962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97142863,-0.9714235,Simulation2,Simulation2
342,686,-1.7714286,-0.17142344,sp3,686,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.7714286,-0.17142344,Simulation2,Simulation2
343,764,-1.0857143,-0.39999485,background,764,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0857143,-0.39999485,Simulation2,Simulation2
344,579,-1.6571429,0.1714338,background,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,0.1714338,Simulation2,Simulation2
345,521,-0.057142854,0.40000522,background,521,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.057142854,0.40000522,Simulation2,Simulation2
346,1149,1.7714286,-1.542852,background,1149,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7714286,-1.542852,Simulation2,Simulation2
347,607,1.5428572,0.1714338,sp2,607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5428572,0.1714338,Simulation2,Simulation2
348,67,1.5428572,1.8857194,sp2,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5428572,1.8857194,Simulation2,Simulation2
349,1198,-0.8571429,-1.7714235,sp3,1198,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8571429,-1.7714235,Simulation2,Simulation2
350,1266,-1.3142858,-1.9999949,sp3,1266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3142858,-1.9999949,Simulation2,Simulation2
351,250,1.8857143,1.3142909,sp2,250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8857143,1.3142909,Simulation2,Simulation2
352,991,0.17142868,-1.0857092,background,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142868,-1.0857092,Simulation2,Simulation2
353,996,0.7428572,-1.0857092,sp4,996,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7428572,-1.0857092,Simulation2,Simulation2
354,189,-0.97142863,1.4285766,sp1,189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.97142863,1.4285766,Simulation2,Simulation2
355,836,-1.0857143,-0.6285664,background,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0857143,-0.6285664,Simulation2,Simulation2
356,1052,-1.0857143,-1.3142806,sp3,1052,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0857143,-1.3142806,Simulation2,Simulation2
357,221,-1.4285715,1.3142909,sp1,221,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.4285715,1.3142909,Simulation2,Simulation2
358,140,1.6571429,1.657148,sp2,140,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6571429,1.657148,Simulation2,Simulation2
359,890,0.97142863,-0.7428521,sp4,890,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97142863,-0.7428521,Simulation2,Simulation2
360,1143,1.0857143,-1.542852,sp4,1143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0857143,-1.542852,Simulation2,Simulation2
361,1058,-0.39999998,-1.3142806,background,1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39999998,-1.3142806,Simulation2,Simulation2
362,753,1.7714286,-0.28570914,sp4,753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7714286,-0.28570914,Simulation2,Simulation2
363,613,-1.8857143,0.0571481,background,613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8857143,0.0571481,Simulation2,Simulation2
364,584,-1.0857143,0.1714338,sp1,584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0857143,0.1714338,Simulation2,Simulation2
365,929,1.3142858,-0.8571378,sp4,929,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3142858,-0.8571378,Simulation2,Simulation2
366,982,-0.8571429,-1.0857092,sp3,982,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8571429,-1.0857092,Simulation2,Simulation2
367,344,0.2857144,0.97143376,sp2,344,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2857144,0.97143376,Simulation2,Simulation2
368,249,1.7714286,1.3142909,sp2,249,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.7714286,1.3142909,Simulation2,Simulation2
369,385,0.8571429,0.85714805,background,385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8571429,0.85714805,Simulation2,Simulation2
370,90,0.057142973,1.7714337,sp2,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142973,1.7714337,Simulation2,Simulation2
371,1288,1.2,-1.9999949,sp4,1288,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2,-1.9999949,Simulation2,Simulation2
372,465,1.7714286,0.62857664,sp2,465,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7714286,0.62857664,Simulation2,Simulation2
373,324,-2.0,0.97143376,sp1,324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.97143376,Simulation2,Simulation2
374,660,-0.6285715,-0.057137728,background,660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6285715,-0.057137728,Simulation2,Simulation2
375,715,1.5428572,-0.17142344,sp4,715,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.5428572,-0.17142344,Simulation2,Simulation2
376,1009,-1.8857143,-1.1999949,sp3,1009,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.8857143,-1.1999949,Simulation2,Simulation2
377,1211,0.6285715,-1.7714235,background,1211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6285715,-1.7714235,Simulation2,Simulation2
378,327,-1.6571429,0.97143376,sp1,327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,0.97143376,Simulation2,Simulation2
379,778,0.5142858,-0.39999485,sp4,778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142858,-0.39999485,Simulation2,Simulation2
380,296,-1.0857143,1.0857195,sp1,296,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0857143,1.0857195,Simulation2,Simulation2
381,1230,-1.3142858,-1.8857092,sp3,1230,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3142858,-1.8857092,Simulation2,Simulation2
382,571,1.5428572,0.2857195,sp2,571,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5428572,0.2857195,Simulation2,Simulation2
383,847,0.17142868,-0.6285664,sp4,847,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.17142868,-0.6285664,Simulation2,Simulation2
384,531,1.0857143,0.40000522,sp2,531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,0.40000522,Simulation2,Simulation2
385,210,1.4285715,1.4285766,sp2,210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285715,1.4285766,Simulation2,Simulation2
386,321,1.7714286,1.0857195,sp2,321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7714286,1.0857195,Simulation2,Simulation2
387,981,-0.97142863,-1.0857092,sp3,981,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.97142863,-1.0857092,Simulation2,Simulation2
388,832,-1.5428572,-0.6285664,sp3,832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5428572,-0.6285664,Simulation2,Simulation2
389,515,-0.7428572,0.40000522,sp1,515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428572,0.40000522,Simulation2,Simulation2
390,789,1.7714286,-0.39999485,sp4,789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7714286,-0.39999485,Simulation2,Simulation2
391,886,0.5142858,-0.7428521,background,886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5142858,-0.7428521,Simulation2,Simulation2
392,1083,-1.6571429,-1.4285663,sp3,1083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6571429,-1.4285663,Simulation2,Simulation2
393,1193,-1.4285715,-1.7714235,sp3,1193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4285715,-1.7714235,Simulation2,Simulation2
394,1151,2.0,-1.542852,background,1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.542852,Simulation2,Simulation2
395,1295,2.0,-1.9999949,background,1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.9999949,Simulation2,Simulation2
396,8,-1.0857143,2.0000052,sp1,8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0857143,2.0000052,Simulation2,Simulation2
397,1056,-0.6285715,-1.3142806,background,1056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6285715,-1.3142806,Simulation2,Simulation2
398,741,0.4000001,-0.28570914,sp4,741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,-0.28570914,Simulation2,Simulation2
399,545,-1.4285715,0.2857195,background,545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4285715,0.2857195,Simulation2,Simulation2
400,805,-0.5142858,-0.5142807,background,805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5142858,-0.5142807,Simulation2,Simulation2
401,980,-1.0857143,-1.0857092,sp3,980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0857143,-1.0857092,Simulation2,Simulation2
402,649,-1.8857143,-0.057137728,sp3,649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.8857143,-0.057137728,Simulation2,Simulation2
403,282,1.4285715,1.2000052,sp2,282,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4285715,1.2000052,Simulation2,Simulation2
404,1108,1.2,-1.4285663,sp4,1108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,-1.4285663,Simulation2,Simulation2
405,1023,-0.28571427,-1.1999949,background,1023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.28571427,-1.1999949,Simulation2,Simulation2
406,1210,0.5142858,-1.7714235,background,1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142858,-1.7714235,Simulation2,Simulation2
407,752,1.6571429,-0.28570914,sp4,752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6571429,-0.28570914,Simulation2,Simulation2
408,975,-1.6571429,-1.0857092,sp3,975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.6571429,-1.0857092,Simulation2,Simulation2
409,958,0.5142858,-0.9714235,background,958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5142858,-0.9714235,Simulation2,Simulation2
410,597,0.4000001,0.1714338,sp2,597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,0.1714338,Simulation2,Simulation2
411,1202,-0.39999998,-1.7714235,sp3,1202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.39999998,-1.7714235,Simulation2,Simulation2
412,146,-1.7714286,1.5428623,background,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7714286,1.5428623,Simulation2,Simulation2
413,449,-0.057142854,0.62857664,background,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057142854,0.62857664,Simulation2,Simulation2
414,1038,1.4285715,-1.1999949,background,1038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4285715,-1.1999949,Simulation2,Simulation2
415,1132,-0.17142856,-1.542852,sp3,1132,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.17142856,-1.542852,Simulation2,Simulation2
416,413,-0.057142854,0.74286234,sp1,413,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.057142854,0.74286234,Simulation2,Simulation2
417,202,0.5142858,1.4285766,sp2,202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142858,1.4285766,Simulation2,Simulation2
418,275,0.6285715,1.2000052,sp2,275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285715,1.2000052,Simulation2,Simulation2
419,1186,1.8857143,-1.6571378,background,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8857143,-1.6571378,Simulation2,Simulation2
420,1227,-1.6571429,-1.8857092,sp3,1227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.6571429,-1.8857092,Simulation2,Simulation2
421,635,0.6285715,0.0571481,sp2,635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6285715,0.0571481,Simulation2,Simulation2
422,472,-1.5428572,0.5142909,background,472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.5428572,0.5142909,Simulation2,Simulation2
423,1264,-1.5428572,-1.9999949,sp3,1264,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.5428572,-1.9999949,Simulation2,Simulation2
424,822,1.4285715,-0.5142807,sp4,822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.4285715,-0.5142807,Simulation2,Simulation2
425,1242,0.057142973,-1.8857092,background,1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142973,-1.8857092,Simulation2,Simulation2
426,445,-0.5142858,0.62857664,background,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,0.62857664,Simulation2,Simulation2
427,441,-0.97142863,0.62857664,sp1,441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97142863,0.62857664,Simulation2,Simulation2
428,892,1.2,-0.7428521,sp4,892,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2,-0.7428521,Simulation2,Simulation2
429,364,-1.5428572,0.85714805,sp1,364,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.5428572,0.85714805,Simulation2,Simulation2
430,767,-0.7428572,-0.39999485,background,767,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.7428572,-0.39999485,Simulation2,Simulation2
431,882,0.057142973,-0.7428521,background,882,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.057142973,-0.7428521,Simulation2,Simulation2
432,1154,-1.7714286,-1.6571378,sp3,1154,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.7714286,-1.6571378,Simulation2,Simulation2
433,1109,1.3142858,-1.4285663,sp4,1109,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3142858,-1.4285663,Simulation2,Simulation2
434,359,2.0,0.97143376,sp2,359,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.97143376,Simulation2,Simulation2
435,429,1.7714286,0.74286234,sp2,429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7714286,0.74286234,Simulation2,Simulation2
436,1259,2.0,-1.8857092,background,1259,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-1.8857092,Simulation2,Simulation2
437,833,-1.4285715,-0.6285664,sp3,833,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.4285715,-0.6285664,Simulation2,Simulation2
438,459,1.0857143,0.62857664,sp2,459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,0.62857664,Simulation2,Simulation2
439,1272,-0.6285715,-1.9999949,sp3,1272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6285715,-1.9999949,Simulation2,Simulation2
440,504,-2.0,0.40000522,background,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.40000522,Simulation2,Simulation2
441,1134,0.057142973,-1.542852,background,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057142973,-1.542852,Simulation2,Simulation2
442,171,1.0857143,1.5428623,sp2,171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,1.5428623,Simulation2,Simulation2
443,1209,0.4000001,-1.7714235,background,1209,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000001,-1.7714235,Simulation2,Simulation2
444,331,-1.2,0.97143376,sp1,331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,0.97143376,Simulation2,Simulation2
445,1171,0.17142868,-1.6571378,background,1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.17142868,-1.6571378,Simulation2,Simulation2
446,858,1.4285715,-0.6285664,sp4,858,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4285715,-0.6285664,Simulation2,Simulation2
447,782,0.97142863,-0.39999485,sp4,782,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.97142863,-0.39999485,Simulation2,Simulation2
448,796,-1.5428572,-0.5142807,sp3,796,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.5428572,-0.5142807,Simulation2,Simulation2
449,586,-0.8571429,0.1714338,sp1,586,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8571429,0.1714338,Simulation2,Simulation2
450,654,-1.3142858,-0.057137728,background,654,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.3142858,-0.057137728,Simulation2,Simulation2
451,269,-0.057142854,1.2000052,sp1,269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057142854,1.2000052,Simulation2,Simulation2
452,947,-0.7428572,-0.9714235,sp3,947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7428572,-0.9714235,Simulation2,Simulation2
453,756,-2.0,-0.39999485,sp3,756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.39999485,Simulation2,Simulation2
454,553,-0.5142858,0.2857195,background,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5142858,0.2857195,Simulation2,Simulation2
455,535,1.5428572,0.40000522,sp2,535,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5428572,0.40000522,Simulation2,Simulation2
456,118,-0.8571429,1.657148,sp1,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.8571429,1.657148,Simulation2,Simulation2
457,621,-0.97142863,0.0571481,sp1,621,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.97142863,0.0571481,Simulation2,Simulation2
458,92,0.2857144,1.7714337,sp2,92,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2857144,1.7714337,Simulation2,Simulation2
459,268,-0.17142856,1.2000052,sp1,268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17142856,1.2000052,Simulation2,Simulation2
460,9,-0.97142863,2.0000052,sp1,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.97142863,2.0000052,Simulation2,Simulation2
461,596,0.2857144,0.1714338,sp2,596,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2857144,0.1714338,Simulation2,Simulation2
462,351,1.0857143,0.97143376,background,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0857143,0.97143376,Simulation2,Simulation2
463,305,-0.057142854,1.0857195,sp1,305,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.057142854,1.0857195,Simulation2,Simulation2
464,1170,0.057142973,-1.6571378,background,1170,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.057142973,-1.6571378,Simulation2,Simulation2
465,662,-0.39999998,-0.057137728,background,662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39999998,-0.057137728,Simulation2,Simulation2
466,211,1.5428572,1.4285766,sp2,211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5428572,1.4285766,Simulation2,Simulation2
467,849,0.4000001,-0.6285664,sp4,849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,-0.6285664,Simulation2,Simulation2
468,1074,1.4285715,-1.3142806,background,1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285715,-1.3142806,Simulation2,Simulation2
469,1254,1.4285715,-1.8857092,background,1254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4285715,-1.8857092,Simulation2,Simulation2
470,953,-0.057142854,-0.9714235,background,953,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.057142854,-0.9714235,Simulation2,Simulation2
471,755,2.0,-0.28570914,sp4,755,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-0.28570914,Simulation2,Simulation2
472,525,0.4000001,0.40000522,sp2,525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000001,0.40000522,Simulation2,Simulation2
