scope,label,sample_order,section,spot_id
section1,cell_type_common,8629,section1,section1:192:717
section1,cell_type_common,8630,section1,section1:226:717
section1,cell_type_common,8631,section1,section1:233:717
section1,cell_type_common,8632,section1,section1:267:717
section1,cell_type_common,8633,section1,section1:334:717
section1,cell_type_common,8634,section1,section1:476:717
section1,cell_type_common,8635,section1,section1:478:717
section1,cell_type_common,8636,section1,section1:604:717
section1,cell_type_common,8637,section1,section1:649:717
section1,cell_type_common,8638,section1,section1:676:717
section1,cell_type_common,8639,section1,section1:677:717
section1,cell_type_common,8640,section1,section1:704:717
section1,cell_type_common,8641,section1,section1:711:717
section1,cell_type_common,8642,section1,section1:436:718
section1,cell_type_common,8643,section1,section1:449:718
section1,cell_type_common,8644,section1,section1:586:718
section1,cell_type_common,8645,section1,section1:594:718
section1,cell_type_common,8646,section1,section1:612:718
section1,cell_type_common,8647,section1,section1:616:718
section1,cell_type_common,8648,section1,section1:665:718
section1,cell_type_common,8649,section1,section1:716:718
section1,cell_type_common,8650,section1,section1:174:719
section1,cell_type_common,8651,section1,section1:282:719
section1,cell_type_common,8652,section1,section1:330:719
section1,cell_type_common,8653,section1,section1:385:719
section1,cell_type_common,8654,section1,section1:393:719
section1,cell_type_common,8655,section1,section1:460:719
section1,cell_type_common,8656,section1,section1:472:719
section1,cell_type_common,8657,section1,section1:499:719
section1,cell_type_common,8658,section1,section1:512:719
section1,cell_type_common,8659,section1,section1:621:719
section1,cell_type_common,8660,section1,section1:745:719
section1,cell_type_common,8661,section1,section1:115:720
section1,cell_type_common,8662,section1,section1:143:720
section1,cell_type_common,8663,section1,section1:181:720
section1,cell_type_common,8664,section1,section1:429:720
section1,cell_type_common,8665,section1,section1:466:720
section1,cell_type_common,8666,section1,section1:532:720
section1,cell_type_common,8667,section1,section1:636:720
section1,cell_type_common,8668,section1,section1:74:721
section1,cell_type_common,8669,section1,section1:246:721
section1,cell_type_common,8670,section1,section1:259:721
section1,cell_type_common,8671,section1,section1:312:721
section1,cell_type_common,8672,section1,section1:368:721
section1,cell_type_common,8673,section1,section1:473:721
section1,cell_type_common,8674,section1,section1:612:721
section1,cell_type_common,8675,section1,section1:73:722
section1,cell_type_common,8676,section1,section1:92:722
section1,cell_type_common,8677,section1,section1:227:722
section1,cell_type_common,8678,section1,section1:445:722
section1,cell_type_common,8679,section1,section1:586:722
section1,cell_type_common,8680,section1,section1:678:722
section1,cell_type_common,8681,section1,section1:180:723
section1,cell_type_common,8682,section1,section1:269:723
section1,cell_type_common,8683,section1,section1:273:723
section1,cell_type_common,8684,section1,section1:372:723
section1,cell_type_common,8685,section1,section1:393:723
section1,cell_type_common,8686,section1,section1:459:723
section1,cell_type_common,8687,section1,section1:519:723
section1,cell_type_common,8688,section1,section1:661:723
section1,cell_type_common,8689,section1,section1:378:724
section1,cell_type_common,8690,section1,section1:544:724
section1,cell_type_common,8691,section1,section1:572:724
section1,cell_type_common,8692,section1,section1:593:724
section1,cell_type_common,8693,section1,section1:595:724
section1,cell_type_common,8694,section1,section1:677:724
section1,cell_type_common,8695,section1,section1:69:725
section1,cell_type_common,8696,section1,section1:483:725
section1,cell_type_common,8697,section1,section1:511:725
section1,cell_type_common,8698,section1,section1:557:725
section1,cell_type_common,8699,section1,section1:588:725
section1,cell_type_common,8700,section1,section1:648:725
section1,cell_type_common,8701,section1,section1:148:726
section1,cell_type_common,8702,section1,section1:173:726
section1,cell_type_common,8703,section1,section1:176:726
section1,cell_type_common,8704,section1,section1:198:726
section1,cell_type_common,8705,section1,section1:259:726
section1,cell_type_common,8706,section1,section1:390:726
section1,cell_type_common,8707,section1,section1:475:726
section1,cell_type_common,8708,section1,section1:702:726
section1,cell_type_common,8709,section1,section1:75:727
section1,cell_type_common,8710,section1,section1:175:727
section1,cell_type_common,8711,section1,section1:477:727
section1,cell_type_common,8712,section1,section1:488:727
section1,cell_type_common,8713,section1,section1:234:728
section1,cell_type_common,8714,section1,section1:289:728
section1,cell_type_common,8715,section1,section1:436:728
section1,cell_type_common,8716,section1,section1:516:728
section1,cell_type_common,8717,section1,section1:552:728
section1,cell_type_common,8718,section1,section1:626:728
section1,cell_type_common,8719,section1,section1:657:728
section1,cell_type_common,8720,section1,section1:94:729
section1,cell_type_common,8721,section1,section1:171:729
section1,cell_type_common,8722,section1,section1:186:729
section1,cell_type_common,8723,section1,section1:285:729
section1,cell_type_common,8724,section1,section1:435:729
section1,cell_type_common,8725,section1,section1:607:729
section1,cell_type_common,8726,section1,section1:666:729
section1,cell_type_common,8727,section1,section1:670:729
section1,cell_type_common,8728,section1,section1:674:729
section1,cell_type_common,8729,section1,section1:679:729
section1,cell_type_common,8730,section1,section1:686:729
section1,cell_type_common,8731,section1,section1:76:730
section1,cell_type_common,8732,section1,section1:167:730
section1,cell_type_common,8733,section1,section1:631:730
section1,cell_type_common,8734,section1,section1:671:730
section1,cell_type_common,8735,section1,section1:708:730
section1,cell_type_common,8736,section1,section1:109:731
section1,cell_type_common,8737,section1,section1:185:731
section1,cell_type_common,8738,section1,section1:278:731
section1,cell_type_common,8739,section1,section1:284:731
section1,cell_type_common,8740,section1,section1:318:731
section1,cell_type_common,8741,section1,section1:449:731
section1,cell_type_common,8742,section1,section1:493:731
section1,cell_type_common,8743,section1,section1:723:731
section1,cell_type_common,8744,section1,section1:353:732
section1,cell_type_common,8745,section1,section1:531:732
section1,cell_type_common,8746,section1,section1:594:732
section1,cell_type_common,8747,section1,section1:672:732
section1,cell_type_common,8748,section1,section1:696:732
section1,cell_type_common,8749,section1,section1:717:732
section1,cell_type_common,8750,section1,section1:722:732
section1,cell_type_common,8751,section1,section1:129:733
section1,cell_type_common,8752,section1,section1:500:733
section1,cell_type_common,8753,section1,section1:264:734
section1,cell_type_common,8754,section1,section1:378:734
section1,cell_type_common,8755,section1,section1:463:734
section1,cell_type_common,8756,section1,section1:496:734
section1,cell_type_common,8757,section1,section1:548:734
section1,cell_type_common,8758,section1,section1:615:734
section1,cell_type_common,8759,section1,section1:83:735
section1,cell_type_common,8760,section1,section1:103:735
section1,cell_type_common,8761,section1,section1:237:735
section1,cell_type_common,8762,section1,section1:525:735
section1,cell_type_common,8763,section1,section1:652:735
section1,cell_type_common,8764,section1,section1:96:736
section1,cell_type_common,8765,section1,section1:185:736
section1,cell_type_common,8766,section1,section1:227:736
section1,cell_type_common,8767,section1,section1:359:736
section1,cell_type_common,8768,section1,section1:428:736
section1,cell_type_common,8769,section1,section1:441:736
section1,cell_type_common,8770,section1,section1:508:736
section1,cell_type_common,8771,section1,section1:522:736
section1,cell_type_common,8772,section1,section1:525:736
section1,cell_type_common,8773,section1,section1:605:736
section1,cell_type_common,8774,section1,section1:698:736
section1,cell_type_common,8775,section1,section1:257:737
section1,cell_type_common,8776,section1,section1:258:737
section1,cell_type_common,8777,section1,section1:365:737
section1,cell_type_common,8778,section1,section1:643:737
section1,cell_type_common,8779,section1,section1:654:737
section1,cell_type_common,8780,section1,section1:704:737
section1,cell_type_common,8781,section1,section1:144:738
section1,cell_type_common,8782,section1,section1:211:738
section1,cell_type_common,8783,section1,section1:216:738
section1,cell_type_common,8784,section1,section1:318:738
section1,cell_type_common,8785,section1,section1:345:738
section1,cell_type_common,8786,section1,section1:364:738
section1,cell_type_common,8787,section1,section1:598:738
section1,cell_type_common,8788,section1,section1:674:738
section1,cell_type_common,8789,section1,section1:693:738
section1,cell_type_common,8790,section1,section1:192:739
section1,cell_type_common,8791,section1,section1:253:739
section1,cell_type_common,8792,section1,section1:288:739
section1,cell_type_common,8793,section1,section1:470:739
section1,cell_type_common,8794,section1,section1:514:739
section1,cell_type_common,8795,section1,section1:663:739
section1,cell_type_common,8796,section1,section1:665:739
section1,cell_type_common,8797,section1,section1:82:740
section1,cell_type_common,8798,section1,section1:118:740
section1,cell_type_common,8799,section1,section1:185:740
section1,cell_type_common,8800,section1,section1:472:740
section1,cell_type_common,8801,section1,section1:610:740
section1,cell_type_common,8802,section1,section1:313:741
section1,cell_type_common,8803,section1,section1:442:741
section1,cell_type_common,8804,section1,section1:512:741
section1,cell_type_common,8805,section1,section1:83:742
section1,cell_type_common,8806,section1,section1:247:742
section1,cell_type_common,8807,section1,section1:315:742
section1,cell_type_common,8808,section1,section1:466:742
section1,cell_type_common,8809,section1,section1:517:742
section1,cell_type_common,8810,section1,section1:530:742
section1,cell_type_common,8811,section1,section1:563:742
section1,cell_type_common,8812,section1,section1:659:742
section1,cell_type_common,8813,section1,section1:161:743
section1,cell_type_common,8814,section1,section1:172:743
section1,cell_type_common,8815,section1,section1:418:743
section1,cell_type_common,8816,section1,section1:497:743
section1,cell_type_common,8817,section1,section1:548:743
section1,cell_type_common,8818,section1,section1:664:743
section1,cell_type_common,8819,section1,section1:670:743
section1,cell_type_common,8820,section1,section1:674:743
section1,cell_type_common,8821,section1,section1:110:744
section1,cell_type_common,8822,section1,section1:137:744
section1,cell_type_common,8823,section1,section1:311:744
section1,cell_type_common,8824,section1,section1:456:744
section1,cell_type_common,8825,section1,section1:500:744
section1,cell_type_common,8826,section1,section1:630:744
section1,cell_type_common,8827,section1,section1:684:744
section1,cell_type_common,8828,section1,section1:716:744
section1,cell_type_common,8829,section1,section1:159:745
section1,cell_type_common,8830,section1,section1:215:745
section1,cell_type_common,8831,section1,section1:475:745
section1,cell_type_common,8832,section1,section1:536:745
section1,cell_type_common,8833,section1,section1:552:745
section1,cell_type_common,8834,section1,section1:689:745
section1,cell_type_common,8835,section1,section1:162:746
section1,cell_type_common,8836,section1,section1:202:746
section1,cell_type_common,8837,section1,section1:263:746
section1,cell_type_common,8838,section1,section1:463:746
section1,cell_type_common,8839,section1,section1:552:746
section1,cell_type_common,8840,section1,section1:588:746
section1,cell_type_common,8841,section1,section1:689:746
section1,cell_type_common,8842,section1,section1:112:747
section1,cell_type_common,8843,section1,section1:115:747
section1,cell_type_common,8844,section1,section1:140:747
section1,cell_type_common,8845,section1,section1:154:747
section1,cell_type_common,8846,section1,section1:267:747
section1,cell_type_common,8847,section1,section1:294:747
section1,cell_type_common,8848,section1,section1:446:747
section1,cell_type_common,8849,section1,section1:457:747
section1,cell_type_common,8850,section1,section1:479:747
section1,cell_type_common,8851,section1,section1:635:747
section1,cell_type_common,8852,section1,section1:772:747
section1,cell_type_common,8853,section1,section1:251:748
section1,cell_type_common,8854,section1,section1:560:748
section1,cell_type_common,8855,section1,section1:630:748
section1,cell_type_common,8856,section1,section1:662:748
section1,cell_type_common,8857,section1,section1:681:748
section1,cell_type_common,8858,section1,section1:712:748
section1,cell_type_common,8859,section1,section1:128:749
section1,cell_type_common,8860,section1,section1:195:749
section1,cell_type_common,8861,section1,section1:271:749
section1,cell_type_common,8862,section1,section1:321:749
section1,cell_type_common,8863,section1,section1:400:749
section1,cell_type_common,8864,section1,section1:498:749
section1,cell_type_common,8865,section1,section1:515:749
section1,cell_type_common,8866,section1,section1:538:749
section1,cell_type_common,8867,section1,section1:644:749
section1,cell_type_common,8868,section1,section1:660:749
section1,cell_type_common,8869,section1,section1:285:750
section1,cell_type_common,8870,section1,section1:317:750
section1,cell_type_common,8871,section1,section1:369:750
section1,cell_type_common,8872,section1,section1:505:750
section1,cell_type_common,8873,section1,section1:546:750
section1,cell_type_common,8874,section1,section1:570:750
section1,cell_type_common,8875,section1,section1:594:750
section1,cell_type_common,8876,section1,section1:213:751
section1,cell_type_common,8877,section1,section1:282:751
section1,cell_type_common,8878,section1,section1:295:751
section1,cell_type_common,8879,section1,section1:561:751
section1,cell_type_common,8880,section1,section1:654:751
section1,cell_type_common,8881,section1,section1:102:752
section1,cell_type_common,8882,section1,section1:118:752
section1,cell_type_common,8883,section1,section1:238:752
section1,cell_type_common,8884,section1,section1:260:752
section1,cell_type_common,8885,section1,section1:278:752
section1,cell_type_common,8886,section1,section1:289:752
section1,cell_type_common,8887,section1,section1:376:752
section1,cell_type_common,8888,section1,section1:518:752
section1,cell_type_common,8889,section1,section1:672:752
section1,cell_type_common,8890,section1,section1:674:752
section1,cell_type_common,8891,section1,section1:794:752
section1,cell_type_common,8892,section1,section1:278:753
section1,cell_type_common,8893,section1,section1:403:753
section1,cell_type_common,8894,section1,section1:404:753
section1,cell_type_common,8895,section1,section1:418:753
section1,cell_type_common,8896,section1,section1:435:753
section1,cell_type_common,8897,section1,section1:437:753
section1,cell_type_common,8898,section1,section1:466:753
section1,cell_type_common,8899,section1,section1:579:753
section1,cell_type_common,8900,section1,section1:645:753
section1,cell_type_common,8901,section1,section1:807:753
section1,cell_type_common,8902,section1,section1:132:754
section1,cell_type_common,8903,section1,section1:157:754
section1,cell_type_common,8904,section1,section1:241:754
section1,cell_type_common,8905,section1,section1:246:754
section1,cell_type_common,8906,section1,section1:292:754
section1,cell_type_common,8907,section1,section1:367:754
section1,cell_type_common,8908,section1,section1:415:754
section1,cell_type_common,8909,section1,section1:497:754
section1,cell_type_common,8910,section1,section1:573:754
section1,cell_type_common,8911,section1,section1:687:754
section1,cell_type_common,8912,section1,section1:692:754
section1,cell_type_common,8913,section1,section1:783:754
section1,cell_type_common,8914,section1,section1:795:754
section1,cell_type_common,8915,section1,section1:253:755
section1,cell_type_common,8916,section1,section1:380:755
section1,cell_type_common,8917,section1,section1:471:755
section1,cell_type_common,8918,section1,section1:496:755
section1,cell_type_common,8919,section1,section1:568:755
section1,cell_type_common,8920,section1,section1:628:755
section1,cell_type_common,8921,section1,section1:635:755
section1,cell_type_common,8922,section1,section1:692:755
section1,cell_type_common,8923,section1,section1:774:755
section1,cell_type_common,8924,section1,section1:780:755
section1,cell_type_common,8925,section1,section1:801:755
section1,cell_type_common,8926,section1,section1:148:756
section1,cell_type_common,8927,section1,section1:189:756
section1,cell_type_common,8928,section1,section1:197:756
section1,cell_type_common,8929,section1,section1:250:756
section1,cell_type_common,8930,section1,section1:290:756
section1,cell_type_common,8931,section1,section1:330:756
section1,cell_type_common,8932,section1,section1:346:756
section1,cell_type_common,8933,section1,section1:409:756
section1,cell_type_common,8934,section1,section1:555:756
section1,cell_type_common,8935,section1,section1:570:756
section1,cell_type_common,8936,section1,section1:585:756
section1,cell_type_common,8937,section1,section1:594:756
section1,cell_type_common,8938,section1,section1:236:757
section1,cell_type_common,8939,section1,section1:260:757
section1,cell_type_common,8940,section1,section1:355:757
section1,cell_type_common,8941,section1,section1:376:757
section1,cell_type_common,8942,section1,section1:497:757
section1,cell_type_common,8943,section1,section1:511:757
section1,cell_type_common,8944,section1,section1:520:757
section1,cell_type_common,8945,section1,section1:535:757
section1,cell_type_common,8946,section1,section1:586:757
section1,cell_type_common,8947,section1,section1:620:757
section1,cell_type_common,8948,section1,section1:656:757
section1,cell_type_common,8949,section1,section1:82:758
section1,cell_type_common,8950,section1,section1:165:758
section1,cell_type_common,8951,section1,section1:464:758
section1,cell_type_common,8952,section1,section1:538:758
section1,cell_type_common,8953,section1,section1:771:758
section1,cell_type_common,8954,section1,section1:108:759
section1,cell_type_common,8955,section1,section1:213:759
section1,cell_type_common,8956,section1,section1:511:759
section1,cell_type_common,8957,section1,section1:654:759
section1,cell_type_common,8958,section1,section1:682:759
section1,cell_type_common,8959,section1,section1:754:759
section1,cell_type_common,8960,section1,section1:767:759
section1,cell_type_common,8961,section1,section1:133:760
section1,cell_type_common,8962,section1,section1:193:760
section1,cell_type_common,8963,section1,section1:213:760
section1,cell_type_common,8964,section1,section1:240:760
section1,cell_type_common,8965,section1,section1:444:760
section1,cell_type_common,8966,section1,section1:460:760
section1,cell_type_common,8967,section1,section1:482:760
section1,cell_type_common,8968,section1,section1:489:760
section1,cell_type_common,8969,section1,section1:529:760
section1,cell_type_common,8970,section1,section1:578:760
section1,cell_type_common,8971,section1,section1:635:760
section1,cell_type_common,8972,section1,section1:643:760
section1,cell_type_common,8973,section1,section1:668:760
section1,cell_type_common,8974,section1,section1:809:760
section1,cell_type_common,8975,section1,section1:119:761
section1,cell_type_common,8976,section1,section1:170:761
section1,cell_type_common,8977,section1,section1:291:761
section1,cell_type_common,8978,section1,section1:397:761
section1,cell_type_common,8979,section1,section1:433:761
section1,cell_type_common,8980,section1,section1:469:761
section1,cell_type_common,8981,section1,section1:478:761
section1,cell_type_common,8982,section1,section1:532:761
section1,cell_type_common,8983,section1,section1:569:761
section1,cell_type_common,8984,section1,section1:586:761
section1,cell_type_common,8985,section1,section1:637:761
section1,cell_type_common,8986,section1,section1:657:761
section1,cell_type_common,8987,section1,section1:775:761
section1,cell_type_common,8988,section1,section1:810:761
section1,cell_type_common,8989,section1,section1:816:761
section1,cell_type_common,8990,section1,section1:122:762
section1,cell_type_common,8991,section1,section1:218:762
section1,cell_type_common,8992,section1,section1:278:762
section1,cell_type_common,8993,section1,section1:316:762
section1,cell_type_common,8994,section1,section1:323:762
section1,cell_type_common,8995,section1,section1:443:762
section1,cell_type_common,8996,section1,section1:487:762
section1,cell_type_common,8997,section1,section1:546:762
section1,cell_type_common,8998,section1,section1:620:762
section1,cell_type_common,8999,section1,section1:689:762
section1,cell_type_common,9000,section1,section1:775:762
section1,cell_type_common,9001,section1,section1:789:762
section1,cell_type_common,9002,section1,section1:795:762
section1,cell_type_common,9003,section1,section1:75:763
section1,cell_type_common,9004,section1,section1:82:763
section1,cell_type_common,9005,section1,section1:107:763
section1,cell_type_common,9006,section1,section1:125:763
section1,cell_type_common,9007,section1,section1:135:763
section1,cell_type_common,9008,section1,section1:155:763
section1,cell_type_common,9009,section1,section1:361:763
section1,cell_type_common,9010,section1,section1:421:763
section1,cell_type_common,9011,section1,section1:479:763
section1,cell_type_common,9012,section1,section1:530:763
section1,cell_type_common,9013,section1,section1:571:763
section1,cell_type_common,9014,section1,section1:649:763
section1,cell_type_common,9015,section1,section1:159:764
section1,cell_type_common,9016,section1,section1:186:764
section1,cell_type_common,9017,section1,section1:352:764
section1,cell_type_common,9018,section1,section1:401:764
section1,cell_type_common,9019,section1,section1:455:764
section1,cell_type_common,9020,section1,section1:463:764
section1,cell_type_common,9021,section1,section1:509:764
section1,cell_type_common,9022,section1,section1:517:764
section1,cell_type_common,9023,section1,section1:600:764
section1,cell_type_common,9024,section1,section1:655:764
section1,cell_type_common,9025,section1,section1:808:764
section1,cell_type_common,9026,section1,section1:816:764
section1,cell_type_common,9027,section1,section1:367:765
section1,cell_type_common,9028,section1,section1:369:765
section1,cell_type_common,9029,section1,section1:400:765
section1,cell_type_common,9030,section1,section1:418:765
section1,cell_type_common,9031,section1,section1:429:765
section1,cell_type_common,9032,section1,section1:491:765
section1,cell_type_common,9033,section1,section1:508:765
section1,cell_type_common,9034,section1,section1:558:765
section1,cell_type_common,9035,section1,section1:615:765
section1,cell_type_common,9036,section1,section1:628:765
section1,cell_type_common,9037,section1,section1:658:765
section1,cell_type_common,9038,section1,section1:825:765
section1,cell_type_common,9039,section1,section1:116:766
section1,cell_type_common,9040,section1,section1:199:766
section1,cell_type_common,9041,section1,section1:270:766
section1,cell_type_common,9042,section1,section1:506:766
section1,cell_type_common,9043,section1,section1:510:766
section1,cell_type_common,9044,section1,section1:683:766
section1,cell_type_common,9045,section1,section1:197:767
section1,cell_type_common,9046,section1,section1:368:767
section1,cell_type_common,9047,section1,section1:374:767
section1,cell_type_common,9048,section1,section1:446:767
section1,cell_type_common,9049,section1,section1:477:767
section1,cell_type_common,9050,section1,section1:495:767
section1,cell_type_common,9051,section1,section1:673:767
section1,cell_type_common,9052,section1,section1:785:767
section1,cell_type_common,9053,section1,section1:78:768
section1,cell_type_common,9054,section1,section1:114:768
section1,cell_type_common,9055,section1,section1:177:768
section1,cell_type_common,9056,section1,section1:266:768
section1,cell_type_common,9057,section1,section1:354:768
section1,cell_type_common,9058,section1,section1:564:768
section1,cell_type_common,9059,section1,section1:590:768
section1,cell_type_common,9060,section1,section1:650:768
section1,cell_type_common,9061,section1,section1:803:768
section1,cell_type_common,9062,section1,section1:226:769
section1,cell_type_common,9063,section1,section1:296:769
section1,cell_type_common,9064,section1,section1:301:769
section1,cell_type_common,9065,section1,section1:389:769
section1,cell_type_common,9066,section1,section1:482:769
section1,cell_type_common,9067,section1,section1:576:769
section1,cell_type_common,9068,section1,section1:585:769
section1,cell_type_common,9069,section1,section1:597:769
section1,cell_type_common,9070,section1,section1:617:769
section1,cell_type_common,9071,section1,section1:618:769
section1,cell_type_common,9072,section1,section1:677:769
section1,cell_type_common,9073,section1,section1:752:769
section1,cell_type_common,9074,section1,section1:190:770
section1,cell_type_common,9075,section1,section1:194:770
section1,cell_type_common,9076,section1,section1:387:770
section1,cell_type_common,9077,section1,section1:390:770
section1,cell_type_common,9078,section1,section1:425:770
section1,cell_type_common,9079,section1,section1:482:770
section1,cell_type_common,9080,section1,section1:488:770
section1,cell_type_common,9081,section1,section1:496:770
section1,cell_type_common,9082,section1,section1:563:770
section1,cell_type_common,9083,section1,section1:642:770
section1,cell_type_common,9084,section1,section1:169:771
section1,cell_type_common,9085,section1,section1:188:771
section1,cell_type_common,9086,section1,section1:192:771
section1,cell_type_common,9087,section1,section1:210:771
section1,cell_type_common,9088,section1,section1:248:771
section1,cell_type_common,9089,section1,section1:287:771
section1,cell_type_common,9090,section1,section1:309:771
section1,cell_type_common,9091,section1,section1:442:771
section1,cell_type_common,9092,section1,section1:474:771
section1,cell_type_common,9093,section1,section1:538:771
section1,cell_type_common,9094,section1,section1:566:771
section1,cell_type_common,9095,section1,section1:583:771
section1,cell_type_common,9096,section1,section1:587:771
section1,cell_type_common,9097,section1,section1:602:771
section1,cell_type_common,9098,section1,section1:802:771
section1,cell_type_common,9099,section1,section1:295:772
section1,cell_type_common,9100,section1,section1:309:772
section1,cell_type_common,9101,section1,section1:312:772
section1,cell_type_common,9102,section1,section1:435:772
section1,cell_type_common,9103,section1,section1:489:772
section1,cell_type_common,9104,section1,section1:509:772
section1,cell_type_common,9105,section1,section1:531:772
section1,cell_type_common,9106,section1,section1:631:772
section1,cell_type_common,9107,section1,section1:660:772
section1,cell_type_common,9108,section1,section1:786:772
section1,cell_type_common,9109,section1,section1:813:772
section1,cell_type_common,9110,section1,section1:159:773
section1,cell_type_common,9111,section1,section1:235:773
section1,cell_type_common,9112,section1,section1:395:773
section1,cell_type_common,9113,section1,section1:546:773
section1,cell_type_common,9114,section1,section1:548:773
section1,cell_type_common,9115,section1,section1:572:773
section1,cell_type_common,9116,section1,section1:578:773
section1,cell_type_common,9117,section1,section1:629:773
section1,cell_type_common,9118,section1,section1:797:773
section1,cell_type_common,9119,section1,section1:183:774
section1,cell_type_common,9120,section1,section1:207:774
section1,cell_type_common,9121,section1,section1:402:774
section1,cell_type_common,9122,section1,section1:556:774
section1,cell_type_common,9123,section1,section1:569:774
section1,cell_type_common,9124,section1,section1:764:774
section1,cell_type_common,9125,section1,section1:765:774
section1,cell_type_common,9126,section1,section1:767:774
section1,cell_type_common,9127,section1,section1:802:774
section1,cell_type_common,9128,section1,section1:161:775
section1,cell_type_common,9129,section1,section1:457:775
section1,cell_type_common,9130,section1,section1:572:775
section1,cell_type_common,9131,section1,section1:625:775
section1,cell_type_common,9132,section1,section1:802:775
section1,cell_type_common,9133,section1,section1:803:775
section1,cell_type_common,9134,section1,section1:126:776
section1,cell_type_common,9135,section1,section1:207:776
section1,cell_type_common,9136,section1,section1:336:776
section1,cell_type_common,9137,section1,section1:381:776
section1,cell_type_common,9138,section1,section1:390:776
section1,cell_type_common,9139,section1,section1:494:776
section1,cell_type_common,9140,section1,section1:510:776
section1,cell_type_common,9141,section1,section1:596:776
section1,cell_type_common,9142,section1,section1:619:776
section1,cell_type_common,9143,section1,section1:753:776
section1,cell_type_common,9144,section1,section1:205:777
section1,cell_type_common,9145,section1,section1:278:777
section1,cell_type_common,9146,section1,section1:349:777
section1,cell_type_common,9147,section1,section1:368:777
section1,cell_type_common,9148,section1,section1:498:777
section1,cell_type_common,9149,section1,section1:523:777
section1,cell_type_common,9150,section1,section1:524:777
section1,cell_type_common,9151,section1,section1:537:777
section1,cell_type_common,9152,section1,section1:765:777
section1,cell_type_common,9153,section1,section1:148:778
section1,cell_type_common,9154,section1,section1:153:778
section1,cell_type_common,9155,section1,section1:215:778
section1,cell_type_common,9156,section1,section1:241:778
section1,cell_type_common,9157,section1,section1:273:778
section1,cell_type_common,9158,section1,section1:493:778
section1,cell_type_common,9159,section1,section1:503:778
section1,cell_type_common,9160,section1,section1:640:778
section1,cell_type_common,9161,section1,section1:796:778
section1,cell_type_common,9162,section1,section1:120:779
section1,cell_type_common,9163,section1,section1:199:779
section1,cell_type_common,9164,section1,section1:279:779
section1,cell_type_common,9165,section1,section1:348:779
section1,cell_type_common,9166,section1,section1:392:779
section1,cell_type_common,9167,section1,section1:453:779
section1,cell_type_common,9168,section1,section1:616:779
section1,cell_type_common,9169,section1,section1:656:779
section1,cell_type_common,9170,section1,section1:661:779
section1,cell_type_common,9171,section1,section1:797:779
section1,cell_type_common,9172,section1,section1:141:780
section1,cell_type_common,9173,section1,section1:162:780
section1,cell_type_common,9174,section1,section1:268:780
section1,cell_type_common,9175,section1,section1:310:780
section1,cell_type_common,9176,section1,section1:360:780
section1,cell_type_common,9177,section1,section1:383:780
section1,cell_type_common,9178,section1,section1:438:780
section1,cell_type_common,9179,section1,section1:440:780
section1,cell_type_common,9180,section1,section1:514:780
section1,cell_type_common,9181,section1,section1:628:780
section1,cell_type_common,9182,section1,section1:645:780
section1,cell_type_common,9183,section1,section1:802:780
section1,cell_type_common,9184,section1,section1:395:781
section1,cell_type_common,9185,section1,section1:558:781
section1,cell_type_common,9186,section1,section1:591:781
section1,cell_type_common,9187,section1,section1:642:781
section1,cell_type_common,9188,section1,section1:760:781
section1,cell_type_common,9189,section1,section1:800:781
section1,cell_type_common,9190,section1,section1:255:782
section1,cell_type_common,9191,section1,section1:463:782
section1,cell_type_common,9192,section1,section1:541:782
section1,cell_type_common,9193,section1,section1:552:782
section1,cell_type_common,9194,section1,section1:581:782
section1,cell_type_common,9195,section1,section1:821:782
section1,cell_type_common,9196,section1,section1:120:783
section1,cell_type_common,9197,section1,section1:144:783
section1,cell_type_common,9198,section1,section1:164:783
section1,cell_type_common,9199,section1,section1:216:783
section1,cell_type_common,9200,section1,section1:463:783
section1,cell_type_common,9201,section1,section1:488:783
section1,cell_type_common,9202,section1,section1:601:783
section1,cell_type_common,9203,section1,section1:146:784
section1,cell_type_common,9204,section1,section1:192:784
section1,cell_type_common,9205,section1,section1:239:784
section1,cell_type_common,9206,section1,section1:379:784
section1,cell_type_common,9207,section1,section1:412:784
section1,cell_type_common,9208,section1,section1:415:784
section1,cell_type_common,9209,section1,section1:484:784
section1,cell_type_common,9210,section1,section1:503:784
section1,cell_type_common,9211,section1,section1:522:784
section1,cell_type_common,9212,section1,section1:800:784
section1,cell_type_common,9213,section1,section1:146:785
section1,cell_type_common,9214,section1,section1:220:785
section1,cell_type_common,9215,section1,section1:345:785
section1,cell_type_common,9216,section1,section1:453:785
section1,cell_type_common,9217,section1,section1:456:785
section1,cell_type_common,9218,section1,section1:472:785
section1,cell_type_common,9219,section1,section1:551:785
section1,cell_type_common,9220,section1,section1:574:785
section1,cell_type_common,9221,section1,section1:603:785
section1,cell_type_common,9222,section1,section1:631:785
section1,cell_type_common,9223,section1,section1:109:786
section1,cell_type_common,9224,section1,section1:165:786
section1,cell_type_common,9225,section1,section1:258:786
section1,cell_type_common,9226,section1,section1:337:786
section1,cell_type_common,9227,section1,section1:339:786
section1,cell_type_common,9228,section1,section1:372:786
section1,cell_type_common,9229,section1,section1:443:786
section1,cell_type_common,9230,section1,section1:455:786
section1,cell_type_common,9231,section1,section1:518:786
section1,cell_type_common,9232,section1,section1:565:786
section1,cell_type_common,9233,section1,section1:666:786
section1,cell_type_common,9234,section1,section1:673:786
section1,cell_type_common,9235,section1,section1:778:786
